ID,Label,Conditions,Formula
7779,Is Dextrose 5% or 10% available?,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((7378 = 5397) OR (8356 = 6928) OR (8026 = 6661) OR (7871 = 6297) AND (40489 = 42121 AND ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))))) OR (40489 = 42122 AND ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((7378 = 5397) OR (8356 = 6928) OR (8026 = 6661) OR (7871 = 6297) AND (40489 = 42121 AND ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)))) OR (40489 = 42122 AND ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((7378 = 5397) OR (8356 = 6928) OR (8026 = 6661) OR (7871 = 6297))),
23309,"According to your answers, no appropriate drug present in your stock, select an antibiotic at the next stage according to your usual practice",(8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7995 = 6596)) OR (7875 = 6307 AND AGE > 60 AND AGE < 5479) AND (((7996 = 6598 AND (23646 = 27497)) AND (7996 = 6598 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147)))) OR (23646 = 27497 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147))))) OR ((23431 = 27207 AND (10075 = 8483)) AND (7399 = 5439 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147)))) OR (10075 = 8483 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147)))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((23431 = 27207 AND (10075 = 8483)) AND (7399 = 5439) OR (10075 = 8483))) OR (8352 = 6924 AND AGE > 1 AND AGE < 60) AND ((7995 = 6596 AND (7634 = 5813))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((23431 = 27207 AND (10075 = 8483)) AND (7399 = 5439) OR (10075 = 8483))) OR (8352 = 6924 AND AGE > 1 AND AGE < 29) AND ((7995 = 6596 AND (7634 = 5813))) OR (8073 = 6757 AND AGE > 7 AND AGE < 60) AND ((7995 = 6596 AND (7634 = 5813))),
8060,Is IM Phenobarbital available ?,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7983 = 6567 AND (8024 = 6657))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7983 = 6567 AND (8024 = 6657))),
7985,Diazepam age groups,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((8060 = 6728 AND (7983 = 6567 AND (8024 = 6657))) OR (7983 = 6568 AND (8024 = 6657))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((8060 = 6728 AND (7983 = 6567 AND (8024 = 6657))) OR (7983 = 6568 AND (8024 = 6657))),ToMonth
7983,Is diazepam available?,(8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((8024 = 6657)) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((8024 = 6657)),
8024,Convulsing now,(8341 = 6912 AND AGE > 60 AND AGE < 5479) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479),
8085,Follow up consultation?,(8371 = 6948 AND AGE > 730 AND AGE < 5479),
7864,Genital itching or burning,(8371 = 6948 AND AGE > 730 AND AGE < 5479) AND (((7823 = 6181) OR (7807 = 6147) AND (7852 = 6259) OR (7862 = 6278 AND (7852 = 6259)) OR (7691 = 5935 AND (7862 = 6279 AND (7852 = 6259))))),
7982,Is Ceftriaxone IV/IM available?,(8341 = 6912 AND AGE > 60 AND AGE < 5479),
7734,Duration of convulsion ,((7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) AND (((7871 = 6297) OR (8397 = 7006 AND (7878 = 6313) OR (7647 = 5841)) OR (8397 = 7005 AND (7878 = 6313) OR (7647 = 5841)) OR ((7841 = 6229) OR (7882 = 6320) OR (7841 = 6227) OR (7882 = 6322) OR (7882 = 6323) OR (7841 = 6230) OR (7883 = 6325) OR (7883 = 6326) OR (7883 = 6328) OR (7882 = 6321) AND (((7647 = 5841) AND (8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (7647 = 5841) OR (7878 = 6313))) OR (8026 = 6661 AND (7878 = 6313)) OR (8063 = 6736 AND (7878 = 6313) OR (7647 = 5841))) AND () OR ((8397 = 7006 AND (7878 = 6313) OR (7647 = 5841)) OR (8397 = 7005 AND (7878 = 6313) OR (7647 = 5841)) OR ((7841 = 6229) OR (7882 = 6320) OR (7841 = 6227) OR (7882 = 6322) OR (7882 = 6323) OR (7841 = 6230) OR (7883 = 6325) OR (7883 = 6326) OR (7883 = 6328) OR (7882 = 6321) AND (((7647 = 5841) AND (8026 = 6661) OR (7878 = 6313 AND (8026 = 6660))) AND (7878 = 6313) OR (7647 = 5841))) OR (8026 = 6661 AND (7878 = 6313)) OR (8063 = 6736 AND (7647 = 5841) OR (7878 = 6313)) OR (7871 = 6297)) AND () OR (((7823 = 6181) OR (7807 = 6147))) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479)) OR ((7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) AND ((8372 = 6950 AND AGE > 1826) AND (((7823 = 6181) OR (7807 = 6147) AND (7670 = 5888)))),
7378,Unconscious or Lethargic (Unusually sleepy),((7647 = 5841) OR (7878 = 6313)) AND () OR ((7671 = 5892)) AND () OR ((7541 = 5642 AND (7918 = 6403 AND (8394 = 7000)))) AND () OR ((7871 = 6297) OR (8026 = 6661)) AND ((8341 = 6912 AND AGE > 60 AND AGE < 5479) AND (((7823 = 6181) OR (7807 = 6147) AND (7671 = 5892)))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7671 = 5892)) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7882 = 6320 AND (7647 = 5841)) OR (7882 = 6321 AND (7647 = 5841)) OR (7882 = 6322 AND (7647 = 5841)) OR (7882 = 6323 AND (7647 = 5841)) OR (7878 = 6313 AND (8026 = 6660))),
7871,Unable to drink or breastfeed,((7378 = 5396)) AND ((8341 = 6912 AND AGE > 60 AND AGE < 5479)) OR (((7823 = 6181) OR (7807 = 6147) AND (7671 = 5892))) AND () OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7882 = 6321 AND (7647 = 5841)) OR (7882 = 6322 AND (7647 = 5841)) OR (7882 = 6323 AND (7647 = 5841)) OR (7878 = 6313 AND (8026 = 6660)) OR (7882 = 6320 AND (7647 = 5841))),
23431,Is Ampicillin available?,((10075 = 8483)) AND ((8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7399 = 5439) OR (10075 = 8483)) OR (7875 = 6307 AND AGE > 60 AND AGE < 5479) AND ((7399 = 5439 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147)))) OR (10075 = 8483 AND ((7889 = 6340) OR (8026 = 6661) OR (7879 = 6315) AND ((7823 = 6181) OR (7807 = 6147))))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7399 = 5439) OR (10075 = 8483))),
7815,History of injury of eye region,(7803 = 6140 AND AGE > 60 AND AGE < 5479) AND ((7826 = 6188)),
8459,Measles infection in the last 3 months?,(7803 = 6140 AND AGE > 60 AND AGE < 5479) AND ((8041 = 6691)),
7834,>= 6 months <= 12 years,(8371 = 6948 AND AGE > 4382),ToMonth
8713,Non-severe abdominal condition,"",
8041,Clouding of the cornea,(7803 = 6140 AND AGE > 60 AND AGE < 5479) OR (7803 = 6140 AND AGE > 60 AND AGE < 5479) OR (8346 = 6919 AND AGE > 60 AND AGE < 5479) AND ((8386 = 6983 AND (8033 = 6675))) OR (8066 = 6742 AND AGE > 1 AND AGE < 60),
8106,In-turned eyelashes,(7803 = 6140 AND AGE > 60 AND AGE < 5479),
8044,Bleeding inside the eye,(7803 = 6140 AND AGE > 60 AND AGE < 5479) OR (8066 = 6742 AND AGE > 1 AND AGE < 60),
8086,Loss of vision,(7803 = 6140 AND AGE > 60 AND AGE < 5479),
7732,Duration of red eye,((7826 = 6188)) AND () OR (7803 = 6140 AND AGE > 60 AND AGE < 5479) AND ((7826 = 6188)),
8051,Are oral Amoxicillin AND oral Metronidazole available ?,(8342 = 6913 AND AGE > 60 AND AGE < 5479) AND (((7823 = 6181) OR (7807 = 6147))),
7955,Syphilis test,(8371 = 6948 AND AGE > 4382) AND ((7870 = 6295 AND (7691 = 5936 AND (7867 = 6289)))) OR (8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((8099 = 6825)),
8715,Mastoiditis,"",
8389,Dental abscess,((7844 = 6240 AND (7639 = 5825))) AND (((8342 = 6913 AND ((7823 = 6181) OR (7807 = 6147)))) AND ((8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7647 = 5840 AND (7855 = 6264 AND (7818 = 6170 AND (7817 = 6168 AND (((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) AND ((7823 = 6181) OR (7807 = 6147)))))))))) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7844 = 6240 AND (7639 = 5825 AND (7671 = 5892)))),
8376,Ear discharge,((8380 = 6966)) AND (((8342 = 6913 AND ((7823 = 6181) OR (7807 = 6147)))) AND ((8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7647 = 5840 AND (7855 = 6264 AND (7818 = 6170 AND (7817 = 6168 AND (((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) AND ((7823 = 6181) OR (7807 = 6147)))))))))) OR ((8380 = 6966)) AND () OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966 AND (7671 = 5892))) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966 AND (7671 = 5892))),
8380,"Ear problem (pain, discharge, foreign object)",(8342 = 6913 AND AGE > 60 AND AGE < 5479) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7671 = 5892)) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7671 = 5892)) OR (8342 = 6913 AND AGE > 60 AND AGE < 1826) AND ((7670 = 5889)),
7845,Ear pain,((8380 = 6966)) AND (((8342 = 6913 AND ((7823 = 6181) OR (7807 = 6147)))) AND ((8341 = 6912 AND AGE > 60 AND AGE < 5479) AND ((7647 = 5840 AND (7855 = 6264 AND (7818 = 6170 AND (7817 = 6168 AND (((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR ((7734 = 6015 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (7832 = 6201 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR ((7838 = 6218 AND ((7823 = 6181) OR (7807 = 6147))) OR (7837 = 6215 AND (7838 = 6216 AND ((7823 = 6181) OR (7807 = 6147)))) AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927)))) OR (8356 = 6928) OR (7835 = 6208 AND (8355 = 6926 AND (8356 = 6927))) OR (7378 = 5397) OR (7832 = 6200 AND (7835 = 6209 AND (8355 = 6926 AND (8356 = 6927))))) AND ((7823 = 6181) OR (7807 = 6147)))))))))) OR ((8380 = 6966)) AND () OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966)) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966)) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966 AND (7671 = 5892))) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966)) OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8380 = 6966 AND (7671 = 5892))),
7849,Tender swelling behind the ear OR Protrusion of auricula,((8376 = 6958 AND (8380 = 6966)) OR (7845 = 6242 AND (8380 = 6966))) AND () OR (8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7845 = 6242 AND (8380 = 6966 AND (7671 = 5892))) OR (8376 = 6958 AND (8380 = 6966 AND (7671 = 5892)))),
7843,Less or more than 24 months of age,(8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((7845 = 6242 AND (8380 = 6966 AND (7671 = 5892)))) OR (8343 = 6916 AND AGE > 60 AND AGE < 5479) AND ((((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR (((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927)))))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927)))))) OR (7378 = 5397) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7734 = 6015 AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7832 = 6201 AND (8355 = 6926 AND (8356 = 6927))) OR (7832 = 6200 AND (8355 = 6926 AND (8356 = 6927))) OR (8356 = 6928) OR (7835 = 6208 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) AND (8355 = 6925 AND (8356 = 6927 AND (7909 = 6385 AND (7958 = 6497)))))) OR (8343 = 6916 AND AGE > 60 AND AGE < 5479) AND ((((11937 = 10390 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661)))) OR (11937 = 10389 AND (8356 = 6927 AND (7378 = 5396 AND (7871 = 6297) OR (8026 = 6661))))) OR (((8434 = 7045 AND (7842 = 6235)) OR (7833 = 6204 AND (7842 = 6234)) OR (7451 = 5519 AND (7569 = 5684 AND (7842 = 6234) OR (7842 = 6235))) OR (7839 = 6221 AND (7842 = 6233)) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7819 = 6171 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927)))))) OR (7819 = 6174 AND ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927)))))) OR (7378 = 5397) OR ((7459 = 5526 AND (7368 = 5377) OR (7368 = 5379)) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR ((7823 = 6181) OR (7807 = 6147) AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7734 = 6015 AND (7835 = 6209 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) OR (7832 = 6201 AND (8355 = 6926 AND (8356 = 6927))) OR (7832 = 6200 AND (8355 = 6926 AND (8356 = 6927))) OR (8356 = 6928) OR (7835 = 6208 AND (7832 = 6199 AND (8355 = 6926 AND (8356 = 6927))))) AND (7906 = 6379 AND (7958 = 6497)))),ToMonth
7788,Duration of ear discharge,(8342 = 6913 AND AGE > 60 AND AGE < 5479) AND ((8376 = 6958 AND (8380 = 6966 AND (7671 = 5892)))),
